"date","geography","percent_red","percent_red_upper","percent_red_lower","week_2020","grocery_pharmacy","workplace","residential"
2020-05-13,"Ontario",-0.047897911466885,-0.00949586547796055,-0.0834333848487655,20,-0.0642857142857143,-0.45,0.162857142857143
2020-05-20,"Ontario",-0.0189935673630859,0.0211553105342475,-0.0561048007962114,21,-0.0814285714285714,-0.404285714285714,0.16
2020-05-27,"Ontario",-0.0221426775031186,0.0146359597490324,-0.0563482704738161,22,-0.0657142857142857,-0.385714285714286,0.145714285714286
2020-02-19,"Poland",-0.00485844054099183,0.0259079255370126,-0.0338332057649639,8,0.0121008403361345,0.0715966386554622,0.000504201680672269
2020-02-26,"Poland",0.00593236010001656,0.038597682846142,-0.0247408779674848,9,0.0584033613445378,0.0780672268907563,-0.00336134453781513
2020-03-04,"Poland",-0.019488732296396,0.0125529288496295,-0.0495647159272795,10,-0.0736134453781513,-0.187563025210084,0.0928571428571429
2020-03-11,"Poland",-0.0645498515674365,-0.0340829736772672,-0.0931535306555181,11,-0.291260504201681,-0.357647058823529,0.159495798319328
2020-03-18,"Poland",-0.0975723785210061,-0.0682577417346048,-0.125098675960709,12,-0.337058823529412,-0.388655462184874,0.174705882352941
2020-03-25,"Poland",-0.0979889067052356,-0.0670111867391183,-0.12697564648434,13,-0.241176470588235,-0.392857142857143,0.178235294117647
2020-04-01,"Poland",-0.124950023706739,-0.0906409074727373,-0.156764374416524,14,-0.465966386554622,-0.527394957983193,0.200840336134454
2020-04-08,"Poland",-0.107542934971503,-0.0767518755847696,-0.136346467316886,15,-0.331932773109244,-0.352773109243697,0.157394957983193
2020-04-15,"Poland",-0.0912530766309222,-0.059537447435151,-0.120899370895802,16,-0.114385964912281,-0.302689075630252,0.119579831932773
2020-04-22,"Poland",-0.0467187864236385,-0.00645280540337831,-0.0838481287053637,17,-0.240756302521008,-0.374285714285714,0.125966386554622
2020-04-29,"Poland",-0.093122013008996,-0.0611250010132392,-0.123009975068046,18,-0.0961344537815126,-0.227899159663866,0.0889915966386555
2020-05-06,"Poland",-0.0855345283992178,-0.0531321669384009,-0.115792613369011,19,-0.0953781512605042,-0.199915966386555,0.0826890756302521
2020-05-13,"Poland",-0.0793036161541255,-0.0465562050597511,-0.109876209775333,20,-0.0504201680672269,-0.169831932773109,0.0671428571428571
2020-05-20,"Poland",-0.0663370602117593,-0.029904885876498,-0.100131842909428,21,-0.0447899159663866,-0.129075630252101,0.0552100840336134
2020-05-27,"Poland",-0.0619057123551729,-0.0280534861610334,-0.0934792058910046,22,-0.0148739495798319,-0.106218487394958,0.042436974789916
2020-02-19,"Portugal",-0.0246983382857979,0.0245300549719247,-0.0694128025369872,8,0.054421768707483,-0.0126530612244898,0.00708029197080292
2020-02-26,"Portugal",0.00444156884317354,0.0581255689878507,-0.0440581408410746,9,0.0773469387755102,0.0210884353741497,-0.00226277372262774
2020-03-04,"Portugal",-0.0398025640438292,0.0110391165830502,-0.0857757575566045,10,0.000408163265306122,-0.182585034013605,0.106417910447761
2020-03-11,"Portugal",-0.0970324168534836,-0.0482247265291203,-0.14107850175182,11,-0.410340136054422,-0.544285714285714,0.274390243902439
2020-03-18,"Portugal",-0.136788909564443,-0.0905110286043323,-0.178585274429118,12,-0.45265306122449,-0.580340136054422,0.298067226890756
2020-03-25,"Portugal",-0.10258409389224,-0.0514848608299011,-0.14845904908885,13,-0.411292517006803,-0.589319727891156,0.299122807017544
2020-04-01,"Portugal",-0.129131656113139,-0.0731276518472455,-0.178753477134728,14,-0.445170068027211,-0.63687074829932,0.313333333333333
2020-04-08,"Portugal",-0.145601863253452,-0.0971416012308709,-0.189124984668819,15,-0.393877551020408,-0.548027210884354,0.284628099173554
2020-04-15,"Portugal",-0.0919353266374692,-0.0326498550945969,-0.144373642130524,16,-0.385578231292517,-0.531292517006803,0.26251968503937
2020-04-22,"Portugal",-0.0991771136372803,-0.0393182675589218,-0.152014031280356,17,-0.331292517006803,-0.51265306122449,0.253524590163934
2020-04-29,"Portugal",-0.124238772738482,-0.0720455883975828,-0.170873348349598,18,-0.239047619047619,-0.413333333333333,0.214242424242424
2020-05-06,"Portugal",-0.132658058059173,-0.0818745340667471,-0.178118138186583,19,-0.219659863945578,-0.359591836734694,0.191119402985075
2020-05-13,"Portugal",-0.116324599867084,-0.0645752353362706,-0.162648383134888,20,-0.166122448979592,-0.306802721088435,0.158666666666667
2020-05-20,"Portugal",-0.0920068584389844,-0.038680203217009,-0.139728148064807,21,-0.124149659863946,-0.250136054421769,0.137153284671533
2020-05-27,"Portugal",-0.111143263428519,-0.059232637891176,-0.157624710365724,22,-0.0780952380952381,-0.217142857142857,0.122846715328467
2020-02-19,"Romania",-0.00276413492635972,0.0358779795744378,-0.0386269379534563,8,0.0393355481727575,0.0761794019933555,-0.00728813559322034
2020-02-26,"Romania",0.0160317913715052,0.0575876538073037,-0.0223818249840262,9,0.0648172757475083,0.075249169435216,-0.0112162162162162
2020-03-04,"Romania",-0.0197093975008825,0.0199393174252672,-0.056390882622055,10,0.0295348837209302,-0.148637873754153,0.046958041958042
2020-03-11,"Romania",-0.0574225530195336,-0.0197403897877118,-0.0923148800094939,11,-0.228106312292359,-0.310996677740864,0.11565371024735
2020-03-18,"Romania",-0.0930616598563888,-0.0564508514631242,-0.12693750385587,12,-0.481694352159468,-0.442126245847176,0.189304029304029
2020-03-25,"Romania",-0.0926774798472877,-0.0539728349605603,-0.128339571379473,13,-0.412259136212625,-0.440897009966777,0.173927272727273
2020-04-01,"Romania",-0.0934206950610953,-0.0526813179330089,-0.130800559388615,14,-0.321993355481728,-0.431495016611296,0.157383512544803
2020-04-08,"Romania",-0.176813080827844,-0.140051845302672,-0.210560210663766,15,-0.430863787375415,-0.558936877076412,0.190736434108527
2020-04-15,"Romania",-0.130435398482047,-0.0913205887461658,-0.166321726113287,16,-0.336943521594684,-0.388770764119601,0.144946619217082
2020-04-22,"Romania",-0.0750640623589207,-0.0269005582821193,-0.118684714598185,17,-0.324451827242525,-0.4078073089701,0.145642857142857
2020-04-29,"Romania",-0.0693698201091941,-0.0229148220679412,-0.111607950276237,18,-0.240996677740864,-0.301893687707641,0.118745644599303
2020-05-06,"Romania",-0.0608190460559003,-0.0159702626675611,-0.101757915239781,19,-0.0946843853820598,-0.230099667774086,0.0654639175257732
2020-05-13,"Romania",-0.0796826950249281,-0.0369277947146496,-0.118802812596956,20,-0.0662458471760797,-0.203986710963455,0.0631034482758621
2020-05-20,"Romania",-0.0913981083114786,-0.0491731986622218,-0.130032181803541,21,-0.0539202657807309,-0.206345514950166,0.0619795221843003
2020-05-27,"Romania",-0.0811501643340468,-0.0375868242302392,-0.120940524510282,22,-0.0122591362126246,-0.171993355481728,0.0264527027027027
2020-02-19,"Russia",-0.0143223322777823,0.00658541344615236,-0.0343792035655118,8,0.05,0.0628571428571429,-0.00571428571428571
2020-02-26,"Russia",0.00370422647143345,0.0302596081695364,-0.0215166013002149,9,0.115714285714286,-0.0514285714285714,-9.91028548287531e-19
2020-03-04,"Russia",-0.00426555408195313,0.0189044227316862,-0.026405186371672,10,0.101428571428571,0.0414285714285714,-0.00285714285714286
2020-03-11,"Russia",-0.00860252883706509,0.0142062468457146,-0.0304079627420586,11,0.0442857142857143,-0.0742857142857143,0.0242857142857143
2020-03-18,"Russia",-0.0232541465695771,0.000486069833745549,-0.0458938290724329,12,-0.0485714285714286,-0.274285714285714,0.0771428571428571
2020-03-25,"Russia",-0.0494407666978556,-0.0257098475949248,-0.0720431394453093,13,-0.288571428571429,-0.502857142857143,0.172857142857143
2020-04-01,"Russia",-0.0332775597858376,-0.00911571321777102,-0.0562891239964867,14,-0.197142857142857,-0.411428571428571,0.131428571428571
2020-04-08,"Russia",-0.0362307720060834,-0.0121716985931417,-0.0591457674753855,15,-0.202857142857143,-0.405714285714286,0.134285714285714
2020-04-15,"Russia",-0.0462223238618688,-0.0221472053280756,-0.0691404503111482,16,-0.181428571428571,-0.378571428571429,0.118571428571429
2020-04-22,"Russia",-0.0431761450013002,-0.0129342929743019,-0.0716199771357215,17,-0.157142857142857,-0.471428571428571,0.107142857142857
2020-04-29,"Russia",-0.0780696908115637,-0.0485594556897703,-0.105804395508787,18,-0.117142857142857,-0.397142857142857,0.0828571428571429
2020-05-06,"Russia",-0.0783443539713784,-0.0523061635960857,-0.102989990051702,19,-0.0728571428571429,-0.285714285714286,0.0671428571428571
2020-05-13,"Russia",-0.0635925559380522,-0.0369251693030265,-0.0888229027105995,20,-0.0542857142857143,-0.268571428571429,0.0571428571428571
2020-05-20,"Russia",-0.0691360931424689,-0.0425910888467258,-0.0942488408213165,21,-0.0185714285714286,-0.227142857142857,0.0342857142857143
2020-05-27,"Russia",-0.0610822685704108,-0.0335274691243903,-0.0871094098739439,22,0.0228571428571429,-0.205714285714286,0.0171428571428571
2020-02-19,"Serbia",0.00780225583551705,0.058095352001697,-0.0379267445460819,8,0.0371428571428571,0.0628571428571429,-0.0171428571428571
2020-02-26,"Serbia",-0.0164056052153125,0.0321805881108783,-0.060623384888391,9,0.0857142857142857,0.0485714285714286,-0.0142857142857143
2020-03-04,"Serbia",0.00729476779081155,0.0600280571915787,-0.0404405050639265,10,0.128571428571429,-0.0871428571428571,0.0285714285714286
2020-03-11,"Serbia",-0.05146718458742,-0.00386944083377061,-0.0947236736216177,11,-0.215714285714286,-0.45,0.164285714285714
2020-03-18,"Serbia",-0.0577905308146393,-0.0110031413169554,-0.100351055847348,12,-0.362857142857143,-0.567142857142857,0.215714285714286
2020-03-25,"Serbia",-0.00310125073819017,0.0522179452444069,-0.0528942872264507,13,-0.431428571428571,-0.621428571428571,0.22
2020-04-01,"Serbia",-0.0240510798586325,0.0355720324055229,-0.0771823526851025,14,-0.42,-0.641428571428571,0.208571428571429
2020-04-08,"Serbia",-0.0668820686498082,-0.00869786261700537,-0.118614734168708,15,-0.481428571428571,-0.707142857142857,0.224285714285714
2020-04-15,"Serbia",-0.0594804884875962,-0.0012935078740214,-0.111260532545591,16,-0.352857142857143,-0.575714285714286,0.168571428571429
2020-04-22,"Serbia",-0.0495219718485563,0.0171301231124676,-0.107975922037302,17,-0.324285714285714,-0.522857142857143,0.155714285714286
2020-04-29,"Serbia",-0.0212312187256023,0.0462958988983183,-0.0805704796668113,18,-0.102857142857143,-0.33,0.0642857142857143
2020-05-06,"Serbia",-0.0430887576639657,0.0215534029859831,-0.100036891430751,19,-0.08,-0.261428571428571,0.0342857142857143
2020-05-13,"Serbia",-0.0821995961503627,-0.0238136267249952,-0.133995554834012,20,-0.117142857142857,-0.285714285714286,0.0342857142857143
2020-05-20,"Serbia",-0.0613525701468961,-0.00236975246742544,-0.113750247256083,21,-0.132857142857143,-0.284285714285714,0.0185714285714286
2020-05-27,"Serbia",-0.00923361733068347,0.0588583330760798,-0.0690971413762271,22,-0.314285714285714,-0.454285714285714,-0.0114285714285714
2020-02-19,"Singapore",0.00782648039377379,0.035451254389516,-0.0183625954619681,8,-0.0828571428571429,-0.0185714285714286,0.06
2020-02-26,"Singapore",0.00468801540313326,0.0328688807645385,-0.0219959151059387,9,-0.0914285714285714,-0.00714285714285714,0.06
2020-03-04,"Singapore",-0.00145066729839246,0.026127779903488,-0.027585503879965,10,-0.05,-0.0414285714285714,0.0728571428571429
2020-03-11,"Singapore",-0.0011611659997644,0.027061808775833,-0.0278745268444125,11,-0.03,-0.111428571428571,0.12
2020-03-18,"Singapore",-0.0255517670487933,0.00134278722622696,-0.0510394145320491,12,-0.00142857142857143,-0.148571428571429,0.152857142857143
2020-03-25,"Singapore",-0.0341416993635305,-0.00745727320027253,-0.0594288735057992,13,0.0242857142857143,-0.231428571428571,0.192857142857143
2020-04-01,"Singapore",-0.0822647641781898,-0.0543847461301942,-0.108547865571777,14,-0.19,-0.627142857142857,0.384285714285714
2020-04-08,"Singapore",-0.0854949006336204,-0.0605808967650337,-0.109121574254616,15,-0.211428571428571,-0.614285714285714,0.39
2020-04-15,"Singapore",-0.0910150759557389,-0.0655299474369952,-0.115147033433966,16,-0.268571428571429,-0.638571428571429,0.405714285714286
2020-04-22,"Singapore",-0.0956908240994851,-0.0679629840026463,-0.121816536109316,17,-0.232857142857143,-0.654285714285714,0.408571428571429
2020-04-29,"Singapore",-0.0897078001225208,-0.0629861553484714,-0.114947614441502,18,-0.197142857142857,-0.634285714285714,0.401428571428571
2020-05-06,"Singapore",-0.0898120028886919,-0.0651202753594337,-0.113232993555155,19,-0.187142857142857,-0.59,0.384285714285714
2020-05-13,"Singapore",-0.0879348465454371,-0.0597525182699197,-0.114476903902354,20,-0.165714285714286,-0.605714285714286,0.392857142857143
2020-05-20,"Singapore",-0.080160810812327,-0.0546457970286445,-0.104334725471336,21,-0.174285714285714,-0.52,0.367142857142857
2020-05-27,"Singapore",-0.0708135302291331,-0.0452258781260044,-0.0950654959407073,22,-0.132857142857143,-0.428571428571429,0.322857142857143
2020-02-19,"Slovakia",-0.00445326990552831,0.0274951618457279,-0.0344748368429642,8,0.0377777777777778,-0.0322222222222222,0.0103174603174603
2020-02-26,"Slovakia",0.00154408485265184,0.0347411268195526,-0.0295890855764342,9,0.0847619047619048,-0.0236507936507937,0.0120634920634921
2020-03-04,"Slovakia",-0.0220097849888684,0.0109073666989697,-0.0528508427429969,10,-0.0893650793650794,-0.274920634920635,0.114920634920635
2020-03-11,"Slovakia",-0.0854078853471156,-0.054932250364672,-0.113979423920875,11,-0.289206349206349,-0.468730158730159,0.191587301587302
2020-03-18,"Slovakia",-0.109926187279322,-0.0803812049227962,-0.137631853801846,12,-0.329047619047619,-0.44952380952381,0.178253968253968
2020-03-25,"Slovakia",-0.124725067384775,-0.0936981239739001,-0.153697937139834,13,-0.234444444444444,-0.424920634920635,0.152857142857143
2020-04-01,"Slovakia",-0.158485602643999,-0.124967033672824,-0.189531016439653,14,-0.434920634920635,-0.58,0.208253968253968
2020-04-08,"Slovakia",-0.134930917013596,-0.103573579394675,-0.164168617133302,15,-0.245714285714286,-0.382539682539683,0.134444444444444
2020-04-15,"Slovakia",-0.128033354734269,-0.0962912385562546,-0.157621296997731,16,-0.241746031746032,-0.35015873015873,0.118730158730159
2020-04-22,"Slovakia",-0.129187713752389,-0.094226338524421,-0.161550487439771,17,-0.261904761904762,-0.383492063492063,0.132857142857143
2020-04-29,"Slovakia",-0.125230430304496,-0.0886263187593198,-0.159007764698967,18,-0.167936507936508,-0.318571428571429,0.0998412698412698
2020-05-06,"Slovakia",-0.0963408772865556,-0.0609889695262289,-0.129127504014006,19,-0.127936507936508,-0.223809523809524,0.0887301587301587
2020-05-13,"Slovakia",-0.120088664566746,-0.0862189506400431,-0.151537323045769,20,-0.111428571428571,-0.205396825396825,0.0774603174603175
2020-05-20,"Slovakia",-0.121204913951689,-0.0876381333055812,-0.152389424505625,21,-0.110634920634921,-0.17047619047619,0.0682539682539683
2020-05-27,"Slovakia",-0.0891959921149434,-0.0544473332420205,-0.121481185394387,22,-0.0857142857142857,-0.124126984126984,0.0450793650793651
2020-02-19,"Slovenia",-0.0166825572439522,0.0385487051779618,-0.0663359293422536,8,-0.012984496124031,-0.0445510835913313,0.0137142857142857
2020-02-26,"Slovenia",-0.0175868297747438,0.0390647243759353,-0.0683803006778088,9,0.0359514170040486,0.0164797507788162,0.00213333333333333
2020-03-04,"Slovenia",-0.0328589003260501,0.0241548017844193,-0.0838595485663201,10,-0.116969696969697,-0.207423312883436,0.0832
2020-03-11,"Slovenia",-0.100104673862391,-0.0472417272793722,-0.147409879483312,11,-0.45095406360424,-0.525424242424242,0.242083333333333
2020-03-18,"Slovenia",-0.095239808663853,-0.0429837957651541,-0.142084613688774,12,-0.483298969072165,-0.541377245508982,0.264166666666667
2020-03-25,"Slovenia",-0.126700137406628,-0.0724725946681787,-0.174937129453726,13,-0.4856,-0.526253776435045,0.241666666666667
2020-04-01,"Slovenia",-0.153264826309327,-0.0938998852237316,-0.205329252044939,14,-0.487066666666667,-0.579665653495441,0.235454545454545
2020-04-08,"Slovenia",-0.155550306075263,-0.102065214364997,-0.203021953872128,15,-0.394285714285714,-0.459938837920489,0.201538461538462
2020-04-15,"Slovenia",-0.168124290225249,-0.108078852076581,-0.220594977967304,16,-0.440126582278481,-0.499755351681957,0.181111111111111
2020-04-22,"Slovenia",-0.129723260451744,-0.0593028953966584,-0.190334621185766,17,-0.444938271604938,-0.49348623853211,0.150666666666667
2020-04-29,"Slovenia",-0.156614908076286,-0.103830321358811,-0.203527320134465,18,-0.2116,-0.313684210526316,0.120444444444444
2020-05-06,"Slovenia",-0.121797428230037,-0.0656364149714089,-0.17158997892713,19,-0.155227272727273,-0.254351851851852,0.0997872340425532
2020-05-13,"Slovenia",-0.121991749435138,-0.065418338121924,-0.172106936492264,20,-0.117282608695652,-0.214117647058824,0.0642857142857143
2020-05-20,"Slovenia",-0.126512250419159,-0.0651799505334161,-0.18029218944018,21,-0.105604395604396,-0.172879256965944,0.0466666666666667
2020-05-27,"Slovenia",-0.127642305320566,-0.0709236928662048,-0.177834203273107,22,-0.114042553191489,-0.132142857142857,0.0371698113207547
2020-02-19,"Spain",0.00532730322523136,0.0426915679981069,-0.0294517465251286,8,0.0234285714285714,0.00185714285714286,-0.00433823529411765
2020-02-26,"Spain",0.0246407866667293,0.0637142825686375,-0.0116638390830017,9,0.0336428571428571,0.0151428571428571,-0.00397058823529412
2020-03-04,"Spain",-0.0085999837093506,0.0296995333148418,-0.0441525825526312,10,-0.0907857142857143,-0.287571428571429,0.118778625954198
2020-03-11,"Spain",-0.0954896623916763,-0.0609073775402346,-0.127615409816578,11,-0.519642857142857,-0.632357142857143,0.26968253968254
2020-03-18,"Spain",-0.150719381228831,-0.119362708830255,-0.179919809303016,12,-0.569285714285714,-0.663357142857143,0.283888888888889
2020-03-25,"Spain",-0.176696274320424,-0.144097172185559,-0.2069032568117,13,-0.5425,-0.700714285714286,0.295634920634921
2020-04-01,"Spain",-0.141320960891606,-0.0992759360780593,-0.179615790386503,14,-0.590942028985507,-0.730357142857143,0.304365079365079
2020-04-08,"Spain",-0.135844448792507,-0.0996674778857969,-0.169226417120517,15,-0.529640287769784,-0.631785714285714,0.272936507936508
2020-04-15,"Spain",-0.127659546179314,-0.0909809048179998,-0.161493044361943,16,-0.514172661870504,-0.612142857142857,0.261825396825397
2020-04-22,"Spain",-0.115198278952204,-0.0735077252406042,-0.153298390409163,17,-0.426496350364964,-0.595357142857143,0.246111111111111
2020-04-29,"Spain",-0.116121599743446,-0.0797409677770354,-0.149735149323833,18,-0.35,-0.507,0.20828125
2020-05-06,"Spain",-0.110782986050758,-0.0741518417619577,-0.144625829898428,19,-0.262302158273381,-0.435357142857143,0.171450381679389
2020-05-13,"Spain",-0.100711748181382,-0.0643677447527951,-0.134337811591522,20,-0.192014388489209,-0.371857142857143,0.139398496240601
2020-05-20,"Spain",-0.0905842788914114,-0.0536576555905998,-0.124737346729417,21,-0.140072463768116,-0.306357142857143,0.107279411764706
2020-05-27,"Spain",-0.0716391351728329,-0.0328446888125808,-0.107441366351151,22,-0.127753623188406,-0.282,0.103088235294118
2020-02-19,"Sweden",0.00363434144630348,0.0473969243973063,-0.0366179139061293,8,0.0201948051948052,-0.0281168831168831,0.00737931034482759
2020-02-26,"Sweden",0.0380466176121003,0.0886116777840561,-0.00802954241819515,9,0.00279220779220779,-0.0181168831168831,0.00876712328767123
2020-03-04,"Sweden",0.0467820461416937,0.0981722401091572,-1.34395128891882e-05,10,0.0424025974025974,-0.0794805194805195,0.0438356164383562
2020-03-11,"Sweden",-0.0161094729806346,0.0312316467602081,-0.0592947644122065,11,-0.0551298701298701,-0.201948051948052,0.0836111111111111
2020-03-18,"Sweden",-0.0243856500730055,0.0231756602340692,-0.0677216869462459,12,-0.0522077922077922,-0.214350649350649,0.0837931034482759
2020-03-25,"Sweden",0.0354849059211551,0.0926373687319137,-0.0159858159040312,13,-0.0492207792207792,-0.243896103896104,0.0900704225352113
2020-04-01,"Sweden",-0.0133481563922349,0.046350628137319,-0.066602482232167,14,-0.0755844155844156,-0.436038961038961,0.118201438848921
2020-04-08,"Sweden",-0.0147209376044548,0.0422958218689355,-0.0658232539685397,15,-0.0523376623376623,-0.21987012987013,0.0768275862068966
2020-04-15,"Sweden",-0.0554068462859982,-0.0007132492073149,-0.104424076499878,16,-0.0307792207792208,-0.185974025974026,0.0669655172413793
2020-04-22,"Sweden",-0.00278533981113138,0.0616163307275151,-0.0598202095286461,17,-0.037012987012987,-0.277142857142857,0.0859027777777778
2020-04-29,"Sweden",-0.0151043897109813,0.046924274333031,-0.0701939763064667,18,-0.022012987012987,-0.16987012987013,0.0652413793103448
2020-05-06,"Sweden",-0.0395761682702579,0.0198674035643493,-0.0924719734037065,19,-0.0224025974025974,-0.161883116883117,0.063448275862069
2020-05-13,"Sweden",-0.0519685965831131,0.0154356267045737,-0.110981312452508,20,0.027843137254902,-0.288766233766234,0.0671527777777778
2020-05-20,"Sweden",-0.0241678963396994,0.0509297150463676,-0.0892486083068852,21,0.066797385620915,-0.11025974025974,0.0305479452054795
2020-05-27,"Sweden",0.0280134480690806,0.110801251809306,-0.0432899667748771,22,0.027843137254902,-0.140974025974026,0.0402758620689655
2020-02-19,"Switzerland",0.00483664462495164,0.0685730942753018,-0.051724496761286,8,0.0320809248554913,-0.040939226519337,0.0223484848484849
2020-02-26,"Switzerland",0.0211855917377149,0.0890674769794954,-0.0387306028793156,9,-0.00157894736842105,-0.0202762430939227,0.0262878787878788
2020-03-04,"Switzerland",-0.00223327609418017,0.0662546525640173,-0.062453961679789,10,0.124093567251462,-0.108895027624309,0.0731007751937985
2020-03-11,"Switzerland",-0.0782887868855213,-0.0160877583038342,-0.133092972187336,11,-0.153103448275862,-0.419835164835165,0.208260869565217
2020-03-18,"Switzerland",-0.0972985819776248,-0.0376877165276164,-0.149955000249397,12,-0.164914285714286,-0.446648351648352,0.223391304347826
2020-03-25,"Switzerland",-0.0537149059412634,0.0160456291294044,-0.114511534904562,13,-0.0235031847133758,-0.438406593406593,0.207826086956522
2020-04-01,"Switzerland",-0.0985551567505845,-0.0211217299586098,-0.164635995849508,14,-0.22008,-0.549725274725275,0.216372549019608
2020-04-08,"Switzerland",-0.0407901317904346,0.033402429151469,-0.105043073741006,15,-0.15640625,-0.393626373626374,0.190512820512821
2020-04-15,"Switzerland",-0.0731540233403042,-0.000942404912043256,-0.135630427183404,16,-0.1034375,-0.36,0.170840336134454
2020-04-22,"Switzerland",-0.0646387370455118,0.00592762214970467,-0.125953560911479,17,-0.106850393700787,-0.355714285714286,0.173613445378151
2020-04-29,"Switzerland",-0.0846124039702358,-0.0149334027620626,-0.145085084305354,18,-0.0194736842105263,-0.26032967032967,0.13192
2020-05-06,"Switzerland",-0.0591507204952479,0.0120146434561411,-0.120964898140208,19,0.0117164179104478,-0.205966850828729,0.111031746031746
2020-05-13,"Switzerland",-0.0566768890151261,0.0163761274207076,-0.119932585009389,20,-0.0397794117647059,-0.326629834254144,0.10725
2020-05-20,"Switzerland",-0.04902055849884,0.0244931336085689,-0.112690481331429,21,-0.0100740740740741,-0.241491712707182,0.0825409836065574
2020-05-27,"Switzerland",-0.0655811558179355,0.00589923452563102,-0.127576595665452,22,0.00602941176470588,-0.149779005524862,0.0846825396825397
2020-02-19,"Ukraine",0.00228757749189147,0.0666903076236722,-0.0547811641703683,8,0.0542857142857143,0.0928571428571429,-0.0142857142857143
2020-02-26,"Ukraine",0.0135936674169617,0.101595040602521,-0.0613877578387213,9,0.122857142857143,-0.00714285714285715,-0.0142857142857143
2020-03-04,"Ukraine",-0.0250761752489825,0.0434322034284174,-0.0851427396342597,10,0.0614285714285714,-0.05,0.0171428571428571
2020-03-11,"Ukraine",-0.0603296686143629,0.00443836425181835,-0.117250950670482,11,-0.181428571428571,-0.358571428571429,0.117142857142857
2020-03-18,"Ukraine",-0.0320332151769329,0.0400699757436987,-0.0947873761141678,12,-0.265714285714286,-0.407142857142857,0.137142857142857
2020-03-25,"Ukraine",-0.0169972448125368,0.0600266916603847,-0.0835859611765272,13,-0.258571428571429,-0.421428571428571,0.137142857142857
2020-04-01,"Ukraine",-0.00779883220668745,0.0736352248705879,-0.0777504513805293,14,-0.248571428571429,-0.422857142857143,0.124285714285714
2020-04-08,"Ukraine",-0.0432721529018738,0.0331040248148525,-0.109132918970322,15,-0.277142857142857,-0.49,0.142857142857143
2020-04-15,"Ukraine",-0.015476671061099,0.0676552575060411,-0.086597834074142,16,-0.204285714285714,-0.388571428571429,0.11
2020-04-22,"Ukraine",0.0338305073779446,0.150595885363037,-0.061419058359608,17,-0.167142857142857,-0.401428571428571,0.0971428571428571
2020-04-29,"Ukraine",-0.0558733954945362,0.0361389700606959,-0.132876648091625,18,-0.0885714285714286,-0.355714285714286,0.0871428571428571
2020-05-06,"Ukraine",-0.03288965464608,0.0568631835471869,-0.108591456030147,19,-0.02,-0.228571428571429,0.0642857142857143
2020-05-13,"Ukraine",-0.0199546582384107,0.0717189920541464,-0.097180807572031,20,2.48301658252261e-19,-0.195714285714286,0.0571428571428571
2020-05-20,"Ukraine",0.0139778148092427,0.112227443840552,-0.0683227478231664,21,0.01,-0.172857142857143,0.05
2020-05-27,"Ukraine",-0.0277440374497372,0.0620058437468176,-0.103506506210913,22,0.0785714285714286,-0.208571428571429,0.01
2020-02-19,"United Kingdom",-0.001980113506446,0.0405675445537977,-0.0411850002676767,8,0.0234247871333964,0.00682119205298013,0.00245502645502646
2020-02-26,"United Kingdom",0.0234777665372929,0.0709681050340049,-0.0199796420574145,9,0.0419318181818182,0.00839167455061495,0.00330866807610994
2020-03-04,"United Kingdom",0.00884112490256493,0.0562870705043442,-0.0345257223643856,10,0.128208530805687,-0.0454115421002838,0.0274386339381003
2020-03-11,"United Kingdom",-0.0300615092741796,0.0148889773368123,-0.0711990670118899,11,0.0330842005676443,-0.311324503311258,0.1286803185438
2020-03-18,"United Kingdom",-0.126789769604764,-0.0863770441023937,-0.163778748145945,12,-0.32271872060207,-0.620972615675165,0.244507422402159
2020-03-25,"United Kingdom",-0.0833749568789542,-0.0349469800516604,-0.127174787846491,13,-0.323952606635071,-0.635240793201133,0.249712722298222
2020-04-01,"United Kingdom",-0.0739285315599941,-0.0141518759424515,-0.126870520237205,14,-0.335859073359073,-0.678158640226629,0.255382308845577
2020-04-08,"United Kingdom",-0.152405907854556,-0.106435397518133,-0.193877836303492,15,-0.301805019305019,-0.612911153119093,0.242901069518717
2020-04-15,"United Kingdom",-0.121339034358142,-0.0726470746644996,-0.165172801615816,16,-0.288310810810811,-0.59275731822474,0.232803129074316
2020-04-22,"United Kingdom",-0.0870830391278817,-0.0375692967235355,-0.131751435135303,17,-0.278137065637066,-0.578668555240793,0.233268482490272
2020-04-29,"United Kingdom",-0.109637749767867,-0.0541502377178301,-0.158975757405305,18,-0.241756756756757,-0.582115203021719,0.225740740740741
2020-05-06,"United Kingdom",-0.0881980188322172,-0.0374714552379477,-0.133845537212972,19,-0.214555984555985,-0.53078449905482,0.206020025031289
2020-05-13,"United Kingdom",-0.135174021131512,-0.0797686935785489,-0.184286533891849,20,-0.183445945945946,-0.538071833648393,0.201931818181818
2020-05-20,"United Kingdom",-0.086147706124849,-0.0326456615513719,-0.134041775235473,21,-0.12523166023166,-0.462980132450331,0.176638954869359
2020-05-27,"United Kingdom",-0.11854365414821,-0.0688612451837616,-0.163192848390831,22,-0.169256756756757,-0.447202268431002,0.182230130486358
2020-02-19,"US: California",-0.0103890269668198,0.0568797897728599,-0.0696071399483996,8,0.0457142857142857,0.0242857142857143,-0.00857142857142857
2020-02-26,"US: California",0.0332323748694853,0.107544001251513,-0.0317342559201458,9,0.05,0.01,0.00714285714285714
