"geography","date","percent_red","mars_elec","breakpoint","SIP_change","breakpoint_and_SIP_chg"
"New Zealand",2020-05-06,-0.0618810930596782,-0.0714608650313783,NA,NA,NA
"New Zealand",2020-05-07,-0.064613108412553,-0.0656886076481399,NA,NA,NA
"New Zealand",2020-05-08,-0.0577291449484736,-0.0599163502649015,NA,NA,NA
"New Zealand",2020-05-09,-0.0591071221633199,-0.0541440928816632,NA,NA,NA
"New Zealand",2020-05-10,-0.0532937023337,-0.0483718354984248,NA,NA,NA
"New Zealand",2020-05-11,-0.0553812071756258,-0.0425995781151864,1,1,1
"New Zealand",2020-05-12,-0.0513253560658945,-0.0425995781151864,NA,NA,NA
"New Zealand",2020-05-13,-0.0483414948649723,-0.0425995781151864,NA,NA,NA
"New Zealand",2020-05-14,-0.0423639377877896,-0.0425995781151864,NA,NA,NA
"New Zealand",2020-05-15,-0.0475382092574836,-0.0425995781151864,NA,NA,NA
"New Zealand",2020-05-16,-0.0350638360029244,-0.0425995781151864,1,NA,NA
"New Zealand",2020-05-17,-0.0446799895120914,-0.038597220886837,NA,NA,NA
"New Zealand",2020-05-18,-0.0326026377772622,-0.0345948636584875,NA,NA,NA
"New Zealand",2020-05-19,-0.0278792435850875,-0.030592506430138,NA,NA,NA
"New Zealand",2020-05-20,-0.0392810781833273,-0.0265901492017885,NA,NA,NA
"New Zealand",2020-05-21,0.0123713081873118,-0.022587791973439,NA,NA,NA
"New Zealand",2020-05-22,-0.0176782689825641,-0.0185854347450895,NA,NA,NA
"New Zealand",2020-05-23,-0.0261846258784467,-0.01458307751674,NA,NA,NA
"New Zealand",2020-05-24,0.0432776004212974,-0.0105807202883905,NA,NA,NA
"New Zealand",2020-05-25,0.0247868836324192,-0.00657836306004105,NA,NA,NA
"New Zealand",2020-05-26,-0.00415159216055718,-0.00257600583169154,NA,NA,NA
"New Zealand",2020-05-27,-0.000972441887585416,0.00142635139665794,NA,NA,NA
"New Zealand",2020-05-28,-0.0103334758709475,0.00542870862500742,NA,NA,NA
"New Zealand",2020-05-29,0.0103179014938209,0.00943106585335692,NA,NA,NA
"New Zealand",2020-05-30,0.0174092098874113,0.0134334230817064,NA,NA,NA
"New Zealand",2020-05-31,0.00824068235887193,0.0174357803100559,NA,NA,NA
"Norway",2020-02-16,0.0158384540293712,0.014153176427962,NA,NA,NA
"Norway",2020-02-17,0.0125759304868925,0.014153176427962,NA,NA,NA
"Norway",2020-02-18,-0.00800777236236172,0.0141531764279619,NA,NA,NA
"Norway",2020-02-19,-0.0103297534065167,0.0141531764279621,NA,NA,NA
"Norway",2020-02-20,0.0104329598894243,0.014153176427962,NA,NA,NA
"Norway",2020-02-21,0.020287687045973,0.0141531764279619,NA,NA,NA
"Norway",2020-02-22,-0.00761532073854739,0.014153176427962,NA,NA,NA
"Norway",2020-02-23,-0.0158182019766099,0.0141531764279619,NA,NA,NA
"Norway",2020-02-24,-0.0146130059660908,0.014153176427962,NA,NA,NA
"Norway",2020-02-25,-0.0106920789752805,0.014153176427962,NA,NA,NA
"Norway",2020-02-26,-0.0210785320330776,0.0141531764279619,NA,NA,NA
"Norway",2020-02-27,-0.010481214850397,0.014153176427962,NA,NA,NA
"Norway",2020-02-28,0.00139995411435576,0.0141531764279619,NA,NA,NA
"Norway",2020-02-29,0.0254834230774454,0.0141531764279619,NA,NA,NA
"Norway",2020-03-01,0.0724599165366521,0.014153176427962,NA,NA,NA
"Norway",2020-03-02,0.0641841687698764,0.014153176427962,NA,NA,NA
"Norway",2020-03-03,0.0551411927079984,0.014153176427962,NA,NA,NA
"Norway",2020-03-04,0.0420738794811888,0.014153176427962,NA,NA,NA
"Norway",2020-03-05,0.0186924906473668,0.0141531764279619,NA,NA,NA
"Norway",2020-03-06,0.028421144691183,0.014153176427962,NA,NA,NA
"Norway",2020-03-07,0.0385926459004005,0.014153176427962,NA,NA,NA
"Norway",2020-03-08,0.0618959680948303,0.014153176427962,NA,NA,NA
"Norway",2020-03-09,0.0308422324592979,0.014153176427962,NA,NA,NA
"Norway",2020-03-10,0.0423197944826818,0.014153176427962,NA,NA,NA
"Norway",2020-03-11,0.0269996697855162,0.0141531764279619,NA,NA,NA
"Norway",2020-03-12,0.0141606136843282,0.014153176427962,1,1,1
"Norway",2020-03-13,0.00445135888246989,0.014153176427962,NA,NA,NA
"Norway",2020-03-14,0.0224790581315519,0.014153176427962,NA,NA,NA
"Norway",2020-03-15,0.0474974816888118,0.014153176427962,NA,NA,NA
"Norway",2020-03-16,0.00502390131708819,0.0141531764279619,NA,NA,NA
"Norway",2020-03-17,0.00856701657335037,0.014153176427962,NA,NA,NA
"Norway",2020-03-18,-0.0111395499477937,0.014153176427962,NA,NA,NA
"Norway",2020-03-19,-0.00994555852017569,0.0141531764279619,NA,NA,NA
"Norway",2020-03-20,-0.00884991163352712,0.014153176427962,NA,NA,NA
"Norway",2020-03-21,-0.0015709728790218,0.014153176427962,NA,NA,NA
"Norway",2020-03-22,0.00764648583918462,0.014153176427962,NA,NA,NA
"Norway",2020-03-23,0.0335100846117573,0.014153176427962,NA,NA,NA
"Norway",2020-03-24,0.0360186410642222,0.014153176427962,NA,NA,NA
"Norway",2020-03-25,0.0089541820855259,0.014153176427962,NA,NA,NA
"Norway",2020-03-26,-0.0106341014916692,0.014153176427962,1,NA,NA
"Norway",2020-03-27,-0.0155452058243708,0.0169453033024594,NA,NA,NA
"Norway",2020-03-28,-0.0175885646938159,0.0197374301769568,NA,NA,NA
"Norway",2020-03-29,-0.00164064606060992,0.0225295570514542,NA,NA,NA
"Norway",2020-03-30,-0.00495740303267206,0.0253216839259516,NA,NA,NA
"Norway",2020-03-31,-0.000148075060614611,0.028113810800449,NA,NA,NA
"Norway",2020-04-01,0.0692825043481016,0.0309059376749464,NA,NA,NA
"Norway",2020-04-02,0.0974587983611134,0.0336980645494438,NA,NA,NA
"Norway",2020-04-03,0.0433097449759386,0.0364901914239412,NA,NA,NA
"Norway",2020-04-04,0.0612718727215339,0.0392823182984386,NA,NA,NA
"Norway",2020-04-05,0.0929386225258977,0.042074445172936,NA,NA,NA
"Norway",2020-04-06,0.0681126250788929,0.0448665720474334,NA,NA,NA
"Norway",2020-04-07,-0.00289688754243168,0.0476586989219308,NA,NA,NA
"Norway",2020-04-08,-0.0114520953815005,0.0504508257964282,NA,NA,NA
"Norway",2020-04-09,0.0522247913316846,0.0532429526709256,NA,NA,NA
"Norway",2020-04-10,0.0619756717275354,0.056035079545423,1,NA,NA
"Norway",2020-04-11,0.0156092470379815,0.0480696359269585,NA,NA,NA
"Norway",2020-04-12,0.059192803221675,0.040104192308494,NA,NA,NA
"Norway",2020-04-13,0.0310806943306602,0.0321387486900296,NA,NA,NA
"Norway",2020-04-14,0.0469302557082363,0.0241733050715651,NA,NA,NA
"Norway",2020-04-15,0.0449599309526522,0.0162078614531006,NA,NA,NA
"Norway",2020-04-16,-0.0099883529633444,0.00824241783463609,NA,NA,NA
"Norway",2020-04-17,0.000234960436724633,0.000276974216171616,NA,NA,NA
"Norway",2020-04-18,0.00581110387084193,-0.00768846940229287,NA,NA,NA
"Norway",2020-04-20,-0.00411011921485562,-0.0156539130207574,1,1,1
"Norway",2020-04-21,-0.0216567408525224,-0.0156539130207574,NA,NA,NA
"Norway",2020-04-22,-0.0192660875011378,-0.0156539130207573,NA,NA,NA
"Norway",2020-04-23,-0.0493157086682486,-0.0156539130207574,NA,NA,NA
"Norway",2020-04-24,-0.0502383727078687,-0.0156539130207574,NA,NA,NA
"Norway",2020-04-25,-0.0255993937127881,-0.0156539130207573,NA,NA,NA
"Norway",2020-04-27,-0.031776307966097,-0.0156539130207573,NA,NA,NA
"Norway",2020-04-28,-0.0134415628143853,-0.0156539130207573,NA,NA,NA
"Norway",2020-04-29,-0.0169562340673055,-0.0156539130207574,NA,NA,NA
"Norway",2020-04-30,-0.00965110558155137,-0.0156539130207574,1,NA,NA
"Norway",2020-05-01,0.0245445120500423,-0.00246560826585754,NA,NA,NA
"Norway",2020-05-02,0.0687869117037509,0.0107226964890423,NA,NA,NA
"Norway",2020-05-04,0.0407004590539831,0.0239110012439421,NA,NA,NA
"Norway",2020-05-05,0.0551104096823865,0.0370993059988419,NA,NA,NA
"Norway",2020-05-06,0.0434039350855579,0.0502876107537416,1,NA,NA
"Norway",2020-05-07,0.0256537591655774,0.0481228123961838,NA,NA,NA
"Norway",2020-05-08,0.0390830933154237,0.0459580140386259,NA,NA,NA
"Norway",2020-05-09,0.0425234804942705,0.0437932156810681,NA,NA,NA
"Norway",2020-05-10,0.000935333205552353,0.0416284173235102,NA,NA,NA
"Norway",2020-05-11,0.0306279163067101,0.0394636189659524,NA,NA,NA
"Norway",2020-05-12,0.0441387821235772,0.0372988206083945,NA,NA,NA
"Norway",2020-05-13,0.044263731341723,0.0351340222508367,NA,NA,NA
"Norway",2020-05-14,0.0314038392670425,0.0329692238932788,NA,NA,NA
"Norway",2020-05-15,0.0482298309214293,0.030804425535721,1,1,1
"Norway",2020-05-16,0.0579361866548314,0.030804425535721,NA,NA,NA
"Norway",2020-05-17,0.0339460217397265,0.030804425535721,NA,NA,NA
"Norway",2020-05-18,0.0261873247644105,0.030804425535721,1,NA,NA
"Norway",2020-05-19,0.00321526205856392,0.0262649556620546,NA,NA,NA
"Norway",2020-05-20,0.002734487162508,0.0217254857883883,NA,NA,NA
"Norway",2020-05-21,0.0285116196629971,0.0171860159147219,NA,NA,NA
"Norway",2020-05-22,0.00449135120855021,0.0126465460410556,NA,NA,NA
"Norway",2020-05-23,-0.00475761964974125,0.00810707616738925,NA,NA,NA
"Norway",2020-05-24,-0.00326721422300242,0.00356760629372289,NA,NA,NA
"Norway",2020-05-25,-0.0148706328084671,-0.000971863579943459,NA,NA,NA
"Norway",2020-05-26,-0.0124198371759122,-0.00551133345360982,NA,NA,NA
"Norway",2020-05-27,-0.0297030378813212,-0.0100508033272762,NA,NA,NA
"Norway",2020-05-28,-0.0267881088380134,-0.0145902732009425,NA,NA,NA
"Norway",2020-05-29,-0.0210501128284335,-0.0191297430746089,NA,NA,NA
"Norway",2020-05-30,-0.00929440274498022,-0.0236692129482752,NA,NA,NA
"Norway",2020-05-31,-0.0216524146726235,-0.0282086828219415,NA,NA,NA
"Poland",2020-02-16,-0.00425086977847478,0.00653715339586975,NA,NA,NA
"Poland",2020-02-17,0.0170113443015178,0.0065371533958711,NA,NA,NA
"Poland",2020-02-18,0.00498475785069484,0.00653715339587017,NA,NA,NA
"Poland",2020-02-19,-0.00377415936097203,0.00653715339587019,NA,NA,NA
"Poland",2020-02-20,-0.00474766806181062,0.00653715339587019,NA,NA,NA
"Poland",2020-02-21,0.00752944895557425,0.00653715339587019,NA,NA,NA
"Poland",2020-02-22,-0.00590597773925287,0.00653715339587019,NA,NA,NA
"Poland",2020-02-23,-0.00900029380083468,0.00653715339587019,NA,NA,NA
"Poland",2020-02-24,-0.00113290665601044,0.00653715339587019,NA,NA,NA
"Poland",2020-02-25,0.0227544901753683,0.00653715339587019,NA,NA,NA
"Poland",2020-02-26,-0.000720113395395723,0.00653715339587019,NA,NA,NA
"Poland",2020-02-27,-0.00639116827999692,0.00653715339587019,NA,NA,NA
"Poland",2020-02-28,-0.00722522461711606,0.00653715339587019,NA,NA,NA
"Poland",2020-02-29,-0.0154529037958462,0.00653715339587019,NA,NA,NA
"Poland",2020-03-01,0.00726153594284124,0.00653715339587019,NA,NA,NA
"Poland",2020-03-02,0.0263820871578762,0.00653715339587019,NA,NA,NA
"Poland",2020-03-03,0.0354660132358476,0.00653715339587019,NA,NA,NA
"Poland",2020-03-04,0.0209507963217519,0.00653715339587019,NA,NA,NA
"Poland",2020-03-05,-0.00258021709879296,0.00653715339587019,NA,NA,NA
"Poland",2020-03-06,0.0209229616278792,0.00653715339587019,NA,NA,NA
"Poland",2020-03-07,0.0162127671285382,0.00653715339587019,NA,NA,NA
"Poland",2020-03-08,-0.00589908608367136,0.00653715339587019,NA,NA,NA
"Poland",2020-03-09,0.0158002432988858,0.00653715339587019,NA,NA,NA
"Poland",2020-03-10,0.0215113717031608,0.00653715339587019,NA,NA,NA
"Poland",2020-03-11,0.0140749652930816,0.00653715339587019,NA,NA,NA
"Poland",2020-03-12,0.0114087066245472,0.00653715339587019,1,1,1
"Poland",2020-03-13,0.000514008561594433,-0.00134845461153483,NA,NA,NA
"Poland",2020-03-14,-0.0393267189968046,-0.00923406261893986,NA,NA,NA
"Poland",2020-03-15,-0.0577069605580242,-0.0171196706263449,NA,NA,NA
"Poland",2020-03-16,-0.017934316803012,-0.0250052786337499,NA,NA,NA
"Poland",2020-03-17,-0.0210366380982351,-0.0328908866411549,NA,NA,NA
"Poland",2020-03-18,-0.0364650678822925,-0.0407764946485599,NA,NA,NA
"Poland",2020-03-19,-0.0414274026129806,-0.048662102655965,NA,NA,NA
"Poland",2020-03-20,-0.0421095251194247,-0.05654771066337,NA,NA,NA
"Poland",2020-03-21,-0.0675905270802766,-0.064433318670775,NA,NA,NA
"Poland",2020-03-22,-0.0795166414502749,-0.07231892667818,NA,NA,NA
"Poland",2020-03-23,-0.0842119725614575,-0.080204534685585,NA,NA,NA
"Poland",2020-03-24,-0.0804367285325812,-0.0880901426929901,NA,NA,NA
"Poland",2020-03-25,-0.0877852514659813,-0.0959757507003951,1,1,1
"Poland",2020-03-26,-0.0761583201663674,-0.0959757507003951,NA,NA,NA
"Poland",2020-03-27,-0.0841020751125182,-0.0959757507003951,NA,NA,NA
"Poland",2020-03-28,-0.0959897565471316,-0.0959757507003951,NA,NA,NA
"Poland",2020-03-29,-0.0873582494831291,-0.0959757507003951,NA,NA,NA
"Poland",2020-03-30,-0.114926157693009,-0.0959757507003951,NA,NA,NA
"Poland",2020-03-31,-0.110175549565348,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-01,-0.0990784498997719,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-02,-0.0814797767854509,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-03,-0.077481029372601,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-04,-0.0910292638931372,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-05,-0.0718889807104909,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-06,-0.087036489389626,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-07,-0.0986369480673281,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-08,-0.107167552432017,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-09,-0.121837139700803,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-10,-0.136559747064544,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-11,-0.141043287744746,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-12,-0.0477022849557927,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-13,-0.0496262734233713,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-14,-0.180363491620935,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-15,-0.106533259295411,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-16,-0.0935067230544618,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-17,-0.105179741624728,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-18,-0.101355519926756,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-19,-0.0874120330308988,-0.0959757507003951,NA,1,NA
"Poland",2020-04-20,-0.0942991752763761,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-21,-0.087662155146831,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-22,-0.0906228184654495,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-23,-0.0908638416025596,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-24,-0.0948735081355352,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-25,-0.0929039678876823,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-26,-0.067922688963541,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-27,-0.0835218953414133,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-28,-0.0807518508050259,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-29,-0.0919835847814264,-0.0959757507003951,NA,NA,NA
"Poland",2020-04-30,-0.125374451889009,-0.0959757507003951,NA,NA,NA
"Poland",2020-05-01,-0.106786215945322,-0.0959757507003951,NA,NA,NA
"Poland",2020-05-02,-0.165716304596038,-0.0959757507003951,NA,NA,NA
"Poland",2020-05-03,-0.111308881237714,-0.0959757507003951,NA,NA,NA
"Poland",2020-05-04,-0.083125819575473,-0.0959757507003951,1,1,1
"Poland",2020-05-05,-0.0674024603500779,-0.089645136797197,NA,NA,NA
"Poland",2020-05-06,-0.0559235722636034,-0.083314522893999,NA,NA,NA
"Poland",2020-05-07,-0.0582696665234762,-0.076983908990801,NA,NA,NA
"Poland",2020-05-08,-0.0712871118109607,-0.0706532950876029,NA,NA,NA
"Poland",2020-05-09,-0.0730702324515954,-0.0643226811844049,NA,NA,NA
"Poland",2020-05-10,-0.0663955810856164,-0.0579920672812069,NA,NA,NA
"Poland",2020-05-11,-0.0392293790365939,-0.0516614533780089,1,NA,NA
"Poland",2020-05-12,-0.0568548730260426,-0.0516614533780088,NA,NA,NA
"Poland",2020-05-13,-0.0493082904383404,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-14,-0.0507429757481146,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-15,-0.0673728994715348,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-16,-0.0694568769407343,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-17,-0.060676270444945,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-18,-0.0426532316871215,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-19,-0.0301836558017684,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-20,-0.0428104846643254,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-21,-0.0561771543393913,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-22,-0.0666898051400907,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-23,-0.0634033694583135,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-24,-0.0481973868842009,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-25,-0.0324113118557862,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-26,-0.0322749137121764,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-27,-0.04257845898298,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-28,-0.0521805612732822,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-29,-0.0713334377011378,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-30,-0.0675113102068867,-0.0516614533780089,NA,NA,NA
"Poland",2020-05-31,-0.0317908639300341,-0.0516614533780089,NA,NA,NA
"Portugal",2020-02-16,0.0135369376864561,-0.0112093661259126,NA,NA,NA
"Portugal",2020-02-17,-0.0023134238183902,-0.0112093661259133,NA,NA,NA
"Portugal",2020-02-18,-0.0405951575893918,-0.0112093661259133,NA,NA,NA
"Portugal",2020-02-19,-0.0347948285776716,-0.011209366125913,NA,NA,NA
"Portugal",2020-02-20,-0.0371153831846129,-0.011209366125913,NA,NA,NA
"Portugal",2020-02-21,-0.014503149408643,-0.011209366125913,NA,NA,NA
"Portugal",2020-02-22,-0.0311928414138596,-0.011209366125913,NA,NA,NA
"Portugal",2020-02-23,-0.0521431639708181,-0.011209366125913,NA,NA,NA
"Portugal",2020-02-24,-0.113087232166043,-0.011209366125913,NA,NA,NA
"Portugal",2020-02-25,-0.0343569653323496,-0.011209366125913,NA,NA,NA
"Portugal",2020-02-26,-0.0618167755564263,-0.011209366125913,NA,NA,NA
"Portugal",2020-02-27,-0.0363727356206668,-0.011209366125913,NA,NA,NA
"Portugal",2020-02-28,-0.0479518454373533,-0.011209366125913,NA,NA,NA
"Portugal",2020-02-29,0.00379751251776902,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-01,0.0506865239549662,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-02,0.0218789210456284,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-03,0.0485164276137613,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-04,0.045909964016706,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-05,0.0140458681331166,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-06,-0.00309297235703094,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-07,-0.00225389863981239,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-08,0.0119738184096665,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-09,0.00268966586764331,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-10,0.00175584265124749,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-11,0.000604464132407188,-0.011209366125913,NA,NA,NA
"Portugal",2020-03-12,-0.0110424782710329,-0.011209366125913,1,1,1
"Portugal",2020-03-13,-0.0442416438539486,-0.019695777899753,NA,NA,NA
"Portugal",2020-03-14,-0.0175607223576356,-0.028182189673593,NA,NA,NA
"Portugal",2020-03-15,-0.0314203169743656,-0.0366686014474331,NA,NA,NA
"Portugal",2020-03-16,-0.0499301876716709,-0.0451550132212731,NA,NA,NA
"Portugal",2020-03-17,-0.046696795680714,-0.0536414249951132,NA,NA,NA
"Portugal",2020-03-18,-0.0385829334613238,-0.0621278367689532,NA,NA,NA
"Portugal",2020-03-19,-0.0775156354261302,-0.0706142485427932,1,1,1
"Portugal",2020-03-20,-0.100797970866629,-0.0758213649210143,NA,NA,NA
"Portugal",2020-03-21,-0.100611175777191,-0.0810284812992354,NA,NA,NA
"Portugal",2020-03-22,-0.0913380583761401,-0.0862355976774565,NA,NA,NA
"Portugal",2020-03-23,-0.109462397354509,-0.0914427140556775,NA,NA,NA
"Portugal",2020-03-24,-0.122407455383023,-0.0966498304338986,NA,NA,NA
"Portugal",2020-03-25,-0.135963448765479,-0.10185694681212,NA,NA,NA
"Portugal",2020-03-26,-0.144266037274294,-0.107064063190341,NA,NA,NA
"Portugal",2020-03-27,-0.153060737277078,-0.112271179568562,NA,NA,NA
"Portugal",2020-03-28,-0.141774943737883,-0.117478295946783,NA,NA,NA
"Portugal",2020-03-29,-0.11947002634076,-0.122685412325004,1,NA,NA
"Portugal",2020-03-30,-0.121263547772241,-0.122685412325004,NA,NA,NA
"Portugal",2020-03-31,-0.124839930972401,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-01,-0.0936305386369978,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-02,-0.104208478186128,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-03,-0.102259857472848,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-04,-0.070110522843212,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-05,-0.0187419337461425,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-06,-0.0721506393885767,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-07,-0.110329022466739,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-08,-0.126241183219776,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-09,-0.127390447070585,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-10,-0.0950588205987739,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-11,-0.148124557776567,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-12,-0.0771531985974268,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-13,-0.204073722204638,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-14,-0.155856054122386,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-15,-0.136400525924043,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-16,-0.115897522198157,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-17,-0.122953679947647,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-18,-0.1149642270681,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-19,-0.104822973649966,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-20,-0.132247620919303,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-21,-0.136252508470772,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-22,-0.140024935182826,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-23,-0.13904201222681,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-24,-0.142814997588193,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-25,-0.130192418868428,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-26,-0.100613035029865,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-27,-0.135957517231316,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-28,-0.136175155754224,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-29,-0.124394534202575,-0.122685412325004,NA,NA,NA
"Portugal",2020-04-30,-0.125057516464926,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-01,-0.0774606940496934,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-02,-0.132530025847127,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-03,-0.113275963105161,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-04,-0.124014580183758,-0.122685412325004,1,1,1
"Portugal",2020-05-05,-0.134027921884365,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-06,-0.125995730866768,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-07,-0.130141207745694,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-08,-0.12984476354004,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-09,-0.122242255059052,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-10,-0.117032466188742,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-11,-0.118090448208146,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-12,-0.121441109363277,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-13,-0.1328425109284,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-14,-0.145703514106525,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-15,-0.115512170218208,-0.122685412325004,NA,NA,NA
"Portugal",2020-05-16,-0.12715593683631,-0.122685412325004,1,NA,NA
"Portugal",2020-05-17,-0.124966421655859,-0.121060228892751,NA,NA,NA
"Portugal",2020-05-18,-0.117302046823566,-0.119435045460497,NA,NA,NA
"Portugal",2020-05-19,-0.116963126917685,-0.117809862028244,NA,NA,NA
"Portugal",2020-05-20,-0.110070417105742,-0.116184678595991,NA,NA,NA
"Portugal",2020-05-21,-0.114603580577043,-0.114559495163737,NA,NA,NA
"Portugal",2020-05-22,-0.11299806357409,-0.112934311731484,NA,NA,NA
"Portugal",2020-05-23,-0.111193440006228,-0.111309128299231,NA,NA,NA
"Portugal",2020-05-24,-0.0993623920212239,-0.109683944866978,NA,NA,NA
"Portugal",2020-05-25,-0.0945634936754452,-0.108058761434724,NA,NA,NA
"Portugal",2020-05-26,-0.126632025526517,-0.106433578002471,NA,NA,NA
"Portugal",2020-05-27,-0.122070484298795,-0.104808394570218,NA,NA,NA
"Portugal",2020-05-28,-0.116052945812444,-0.103183211137964,NA,NA,NA
"Portugal",2020-05-29,-0.105890336776687,-0.101558027705711,NA,NA,NA
"Portugal",2020-05-30,-0.0795056296068369,-0.0999328442734578,NA,NA,NA
"Portugal",2020-05-31,-0.0785721679587546,-0.0983076608412045,NA,NA,NA
"Romania",2020-02-16,-0.0340622256520057,-0.00637410891026265,NA,NA,NA
"Romania",2020-02-17,-0.0109861424039569,-0.00637410891026104,NA,NA,NA
"Romania",2020-02-18,-0.00750044397428595,-0.00637410891026102,NA,NA,NA
"Romania",2020-02-19,-0.00218372810108114,-0.00637410891026128,NA,NA,NA
"Romania",2020-02-20,-0.000822772392368991,-0.0063741089102614,NA,NA,NA
"Romania",2020-02-21,-0.00709059824373915,-0.00637410891026135,NA,NA,NA
"Romania",2020-02-22,-0.026378985782992,-0.00637410891026135,NA,NA,NA
